Date,Time,StoreID,CustomerID,Customer Name,OrderID,Product Name,Price
2023-08-19,16:45:00,0,4,Eve,17,Smartwatch,200
2023-10-15,23:54:00,0,4,Eve,18,Smartphone,800
2023-10-15,23:54:00,0,4,Eve,18,Mouse,50
2023-10-15,23:54:00,0,4,Eve,18,Laptop,1200
2023-10-15,23:54:00,0,4,Eve,18,Tablet,400
2023-10-15,23:54:00,0,4,Eve,18,Smartwatch,200
2023-10-15,23:54:00,0,4,Eve,18,Keyboard,100
2023-10-15,23:54:00,0,4,Eve,18,Headphones,150
2023-10-15,23:54:00,0,4,Eve,18,Monitor,300
2023-10-15,23:54:00,0,4,Eve,18,Camera,500
2023-10-15,23:54:00,0,4,Eve,18,Printer,250
2023-08-07,12:35:00,0,2,Charlie,19,Smartphone,800
2023-08-07,12:35:00,0,2,Charlie,19,Smartwatch,200
2023-08-07,12:35:00,0,2,Charlie,19,Keyboard,100
2023-08-07,12:35:00,0,2,Charlie,19,Headphones,150
2023-08-07,12:35:00,0,2,Charlie,19,Tablet,400
2023-10-29,04:45:00,1,2,Charlie,20,Laptop,1200
2023-10-29,04:45:00,1,2,Charlie,20,Smartphone,800
2023-10-29,04:45:00,1,2,Charlie,20,Headphones,150
2023-10-29,04:45:00,1,2,Charlie,20,Mouse,50
2023-11-17,18:09:00,0,3,David,21,Headphones,150
2023-11-17,18:09:00,0,3,David,21,Monitor,300
2023-11-17,18:09:00,0,3,David,21,Smartphone,800
2023-11-17,18:09:00,0,3,David,21,Smartwatch,200
2023-11-17,18:09:00,0,3,David,21,Tablet,400
2023-11-17,18:09:00,0,3,David,21,Camera,500
2023-11-17,18:09:00,0,3,David,21,Laptop,1200
2023-11-17,18:09:00,0,3,David,21,Keyboard,100
2023-11-17,18:09:00,0,3,David,21,Mouse,50
2023-11-17,18:09:00,0,3,David,21,Printer,250
2023-12-28,09:19:00,0,1,Bob,22,Headphones,150
2023-12-28,09:19:00,0,1,Bob,22,Smartwatch,200
2023-12-28,09:19:00,0,1,Bob,22,Smartphone,800
2023-12-28,09:19:00,0,1,Bob,22,Mouse,50
2023-12-28,09:19:00,0,1,Bob,22,Monitor,300
2023-12-28,09:19:00,0,1,Bob,22,Laptop,1200
2023-12-28,09:19:00,0,1,Bob,22,Keyboard,100
2023-12-28,09:19:00,0,1,Bob,22,Tablet,400
2023-12-28,09:19:00,0,1,Bob,22,Camera,500
2023-09-02,17:10:00,2,1,Bob,23,Monitor,300
2023-09-02,17:10:00,2,1,Bob,23,Laptop,1200
2023-09-02,17:10:00,2,1,Bob,23,Printer,250
2023-09-02,17:10:00,2,1,Bob,23,Keyboard,100
2023-09-02,17:10:00,2,1,Bob,23,Camera,500
2023-09-02,17:10:00,2,1,Bob,23,Tablet,400
2023-09-02,17:10:00,2,1,Bob,23,Mouse,50
2023-04-28,08:00:00,1,0,Alice,24,Tablet,400
2023-04-28,08:00:00,1,0,Alice,24,Camera,500
2023-04-28,08:00:00,1,0,Alice,24,Headphones,150
2023-04-28,08:00:00,1,0,Alice,24,Smartphone,800
2023-04-28,08:00:00,1,0,Alice,24,Mouse,50
2023-04-28,08:00:00,1,0,Alice,24,Printer,250
2023-04-28,08:00:00,1,0,Alice,24,Smartwatch,200
2023-04-28,08:00:00,1,0,Alice,24,Laptop,1200
2023-03-26,07:03:00,2,3,David,25,Tablet,400
2023-03-26,07:03:00,2,3,David,25,Monitor,300
2023-03-24,17:22:00,0,0,Alice,26,Headphones,150
2023-03-24,17:22:00,0,0,Alice,26,Laptop,1200
2023-01-22,05:07:00,0,3,David,27,Keyboard,100
2023-01-22,05:07:00,0,3,David,27,Mouse,50
2023-01-22,05:07:00,0,3,David,27,Laptop,1200
2023-01-22,05:07:00,0,3,David,27,Printer,250
2023-01-22,05:07:00,0,3,David,27,Monitor,300
2023-01-22,05:07:00,0,3,David,27,Smartwatch,200
2023-01-22,05:07:00,0,3,David,27,Tablet,400
2023-01-24,06:07:00,1,4,Eve,28,Headphones,150
2023-01-24,06:07:00,1,4,Eve,28,Keyboard,100
2023-01-24,06:07:00,1,4,Eve,28,Monitor,300
2023-01-24,06:07:00,1,4,Eve,28,Laptop,1200
2023-01-24,06:07:00,1,4,Eve,28,Smartwatch,200
2023-01-24,06:07:00,1,4,Eve,28,Tablet,400
2023-01-24,06:07:00,1,4,Eve,28,Mouse,50
2023-06-28,01:00:00,2,4,Eve,29,Camera,500
2023-06-28,01:00:00,2,4,Eve,29,Smartphone,800
2023-06-28,01:00:00,2,4,Eve,29,Headphones,150
2023-02-10,01:54:00,2,3,David,30,Smartwatch,200
2023-02-10,01:54:00,2,3,David,30,Printer,250
2023-02-10,01:54:00,2,3,David,30,Laptop,1200
2023-02-10,01:54:00,2,3,David,30,Headphones,150
2023-02-10,01:54:00,2,3,David,30,Monitor,300
2023-05-11,18:18:00,2,4,Eve,31,Smartwatch,200
2023-05-11,18:18:00,2,4,Eve,31,Tablet,400
2023-05-11,18:18:00,2,4,Eve,31,Smartphone,800
2023-02-07,06:04:00,1,4,Eve,32,Headphones,150
2023-02-07,06:04:00,1,4,Eve,32,Tablet,400
2023-02-07,06:04:00,1,4,Eve,32,Smartphone,800
2023-02-07,06:04:00,1,4,Eve,32,Camera,500
2023-03-21,18:49:00,2,1,Bob,33,Smartphone,800
2023-03-21,18:49:00,2,1,Bob,33,Keyboard,100
2023-03-21,18:49:00,2,1,Bob,33,Mouse,50
2023-03-21,18:49:00,2,1,Bob,33,Tablet,400
2023-03-09,23:30:00,2,1,Bob,34,Smartphone,800
2023-03-09,23:30:00,2,1,Bob,34,Keyboard,100
2023-03-09,23:30:00,2,1,Bob,34,Smartwatch,200
2023-03-09,23:30:00,2,1,Bob,34,Headphones,150
2023-03-09,23:30:00,2,1,Bob,34,Camera,500
2023-03-09,23:30:00,2,1,Bob,34,Monitor,300
2023-03-09,23:30:00,2,1,Bob,34,Laptop,1200
2023-03-09,23:30:00,2,1,Bob,34,Tablet,400
2023-07-19,11:01:00,2,2,Charlie,35,Smartphone,800
2023-11-05,21:39:00,0,4,Eve,36,Laptop,1200
2023-11-05,21:39:00,0,4,Eve,36,Mouse,50
2023-11-05,21:39:00,0,4,Eve,36,Smartwatch,200
2023-11-05,21:39:00,0,4,Eve,36,Keyboard,100
2023-11-05,21:39:00,0,4,Eve,36,Camera,500
2023-11-05,21:39:00,0,4,Eve,36,Smartphone,800
2023-11-05,21:39:00,0,4,Eve,36,Monitor,300
2023-11-05,21:39:00,0,4,Eve,36,Printer,250
2023-11-05,21:39:00,0,4,Eve,36,Tablet,400
2023-06-23,06:01:00,2,1,Bob,37,Smartphone,800
2023-06-23,06:01:00,2,1,Bob,37,Headphones,150
2023-06-23,06:01:00,2,1,Bob,37,Smartwatch,200
2023-06-23,06:01:00,2,1,Bob,37,Mouse,50
2023-06-23,06:01:00,2,1,Bob,37,Laptop,1200
2023-06-23,06:01:00,2,1,Bob,37,Keyboard,100
2023-06-23,06:01:00,2,1,Bob,37,Tablet,400
2023-02-15,02:20:00,0,1,Bob,38,Keyboard,100
2023-02-15,02:20:00,0,1,Bob,38,Smartphone,800
2023-02-15,02:20:00,0,1,Bob,38,Tablet,400
2023-02-15,02:20:00,0,1,Bob,38,Smartwatch,200
2023-02-15,02:20:00,0,1,Bob,38,Headphones,150
2023-02-15,02:20:00,0,1,Bob,38,Monitor,300
2023-02-03,11:05:00,2,1,Bob,39,Monitor,300
2023-02-03,11:05:00,2,1,Bob,39,Headphones,150
2023-02-03,11:05:00,2,1,Bob,39,Camera,500
2023-02-03,11:05:00,2,1,Bob,39,Smartwatch,200
2023-02-03,11:05:00,2,1,Bob,39,Smartphone,800
2023-02-03,11:05:00,2,1,Bob,39,Tablet,400
2023-02-03,11:05:00,2,1,Bob,39,Keyboard,100
2023-02-03,11:05:00,2,1,Bob,39,Printer,250
2023-02-03,11:05:00,2,1,Bob,39,Laptop,1200
2023-02-03,11:05:00,2,1,Bob,39,Mouse,50
2023-01-15,16:25:00,0,2,Charlie,40,Printer,250
2023-01-15,16:25:00,0,2,Charlie,40,Tablet,400
2023-01-15,16:25:00,0,2,Charlie,40,Keyboard,100
2023-11-27,09:18:00,2,3,David,41,Smartphone,800
2023-11-27,09:18:00,2,3,David,41,Keyboard,100
2023-11-27,09:18:00,2,3,David,41,Monitor,300
2023-11-27,09:18:00,2,3,David,41,Camera,500
2023-11-27,09:18:00,2,3,David,41,Mouse,50
2023-11-27,09:18:00,2,3,David,41,Tablet,400
2023-11-27,09:18:00,2,3,David,41,Smartwatch,200
2023-11-27,09:18:00,2,3,David,41,Laptop,1200
2023-11-27,09:18:00,2,3,David,41,Printer,250
2023-11-27,09:18:00,2,3,David,41,Headphones,150
2023-06-06,18:43:00,2,1,Bob,42,Tablet,400
2023-06-06,18:43:00,2,1,Bob,42,Mouse,50
2023-06-06,18:43:00,2,1,Bob,42,Smartwatch,200
2023-06-06,18:43:00,2,1,Bob,42,Printer,250
2023-06-06,18:43:00,2,1,Bob,42,Camera,500
2023-06-06,18:43:00,2,1,Bob,42,Laptop,1200
2023-03-24,02:08:00,0,0,Alice,43,Smartwatch,200
2023-03-24,02:08:00,0,0,Alice,43,Smartphone,800
2023-03-24,02:08:00,0,0,Alice,43,Printer,250
2023-03-24,02:08:00,0,0,Alice,43,Monitor,300
2023-03-24,02:08:00,0,0,Alice,43,Tablet,400
2023-03-24,02:08:00,0,0,Alice,43,Keyboard,100
2023-03-24,02:08:00,0,0,Alice,43,Headphones,150
2023-03-24,02:08:00,0,0,Alice,43,Laptop,1200
2023-03-24,02:08:00,0,0,Alice,43,Camera,500
2023-03-24,02:08:00,0,0,Alice,43,Mouse,50
2023-05-16,17:49:00,1,0,Alice,44,Camera,500
2023-05-16,17:49:00,1,0,Alice,44,Smartwatch,200
2023-05-16,17:49:00,1,0,Alice,44,Mouse,50
2023-05-16,17:49:00,1,0,Alice,44,Tablet,400
2023-05-16,17:49:00,1,0,Alice,44,Keyboard,100
2023-05-16,17:49:00,1,0,Alice,44,Monitor,300
2023-05-16,17:49:00,1,0,Alice,44,Printer,250
2023-05-16,17:49:00,1,0,Alice,44,Headphones,150
2023-05-16,17:49:00,1,0,Alice,44,Laptop,1200
2023-05-16,17:49:00,1,0,Alice,44,Smartphone,800
2023-03-14,05:17:00,0,4,Eve,45,Smartphone,800
2023-03-14,05:17:00,0,4,Eve,45,Tablet,400
2023-03-14,05:17:00,0,4,Eve,45,Mouse,50
2023-03-14,05:17:00,0,4,Eve,45,Keyboard,100
2023-05-31,00:57:00,0,3,David,46,Smartphone,800
2023-05-31,00:57:00,0,3,David,46,Laptop,1200
2023-05-31,00:57:00,0,3,David,46,Monitor,300
2023-05-31,00:57:00,0,3,David,46,Tablet,400
2023-05-31,00:57:00,0,3,David,46,Headphones,150
2023-05-31,00:57:00,0,3,David,46,Mouse,50
2023-05-31,00:57:00,0,3,David,46,Smartwatch,200
2023-05-31,00:57:00,0,3,David,46,Keyboard,100
2023-05-31,00:57:00,0,3,David,46,Printer,250
2023-10-21,03:58:00,2,0,Alice,47,Smartphone,800
2023-10-21,03:58:00,2,0,Alice,47,Monitor,300
2023-10-21,03:58:00,2,0,Alice,47,Laptop,1200
2023-10-21,03:58:00,2,0,Alice,47,Mouse,50
2023-10-21,03:58:00,2,0,Alice,47,Printer,250
2023-10-21,03:58:00,2,0,Alice,47,Tablet,400
2023-06-29,22:10:00,0,4,Eve,48,Smartwatch,200
2023-06-29,22:10:00,0,4,Eve,48,Headphones,150
2023-06-29,22:10:00,0,4,Eve,48,Printer,250
2023-09-20,01:11:00,0,1,Bob,49,Smartwatch,200
2023-10-21,12:36:00,1,0,Alice,50,Tablet,400
2023-08-01,04:51:00,1,4,Eve,51,Smartwatch,200
2023-08-01,04:51:00,1,4,Eve,51,Monitor,300
2023-08-01,04:51:00,1,4,Eve,51,Camera,500
2023-08-01,04:51:00,1,4,Eve,51,Headphones,150
2023-08-01,04:51:00,1,4,Eve,51,Smartphone,800
2023-08-01,04:51:00,1,4,Eve,51,Laptop,1200
2023-07-30,05:33:00,2,0,Alice,52,Monitor,300
2023-07-30,05:33:00,2,0,Alice,52,Keyboard,100
2023-07-30,05:33:00,2,0,Alice,52,Smartwatch,200
2023-07-30,05:33:00,2,0,Alice,52,Camera,500
2023-07-30,05:33:00,2,0,Alice,52,Smartphone,800
2023-09-24,17:13:00,1,4,Eve,53,Mouse,50
2023-09-24,17:13:00,1,4,Eve,53,Smartphone,800
2023-09-24,17:13:00,1,4,Eve,53,Keyboard,100
2023-09-24,17:13:00,1,4,Eve,53,Monitor,300
2023-09-24,17:13:00,1,4,Eve,53,Laptop,1200
2023-09-24,17:13:00,1,4,Eve,53,Tablet,400
2023-09-24,17:13:00,1,4,Eve,53,Headphones,150
2023-09-24,17:13:00,1,4,Eve,53,Printer,250
2023-03-02,00:00:00,2,4,Eve,54,Headphones,150
2023-03-02,00:00:00,2,4,Eve,54,Camera,500
2023-03-02,00:00:00,2,4,Eve,54,Keyboard,100
2023-03-02,00:00:00,2,4,Eve,54,Printer,250
2023-01-28,11:36:00,2,4,Eve,55,Smartwatch,200
2023-01-28,11:36:00,2,4,Eve,55,Mouse,50
2023-01-28,11:36:00,2,4,Eve,55,Smartphone,800
2023-01-28,11:36:00,2,4,Eve,55,Monitor,300
2023-01-28,11:36:00,2,4,Eve,55,Keyboard,100
2023-01-28,11:36:00,2,4,Eve,55,Laptop,1200
2023-07-19,11:29:00,2,1,Bob,56,Headphones,150
2023-07-19,11:29:00,2,1,Bob,56,Smartphone,800
2023-07-19,11:29:00,2,1,Bob,56,Monitor,300
2023-07-19,11:29:00,2,1,Bob,56,Camera,500
2023-07-19,11:29:00,2,1,Bob,56,Tablet,400
2023-07-19,11:29:00,2,1,Bob,56,Mouse,50
2023-07-19,11:29:00,2,1,Bob,56,Smartwatch,200
2023-07-19,11:29:00,2,1,Bob,56,Keyboard,100
2023-07-19,11:29:00,2,1,Bob,56,Laptop,1200
2023-06-11,08:04:00,0,0,Alice,57,Smartwatch,200
2023-06-11,08:04:00,0,0,Alice,57,Mouse,50
2023-06-11,08:04:00,0,0,Alice,57,Laptop,1200
2023-06-11,08:04:00,0,0,Alice,57,Keyboard,100
2023-06-11,08:04:00,0,0,Alice,57,Monitor,300
2023-06-11,08:04:00,0,0,Alice,57,Tablet,400
2023-06-11,08:04:00,0,0,Alice,57,Camera,500
2023-06-11,08:04:00,0,0,Alice,57,Headphones,150
2023-03-27,16:08:00,2,3,David,58,Keyboard,100
2023-03-27,16:08:00,2,3,David,58,Mouse,50
2023-03-27,16:08:00,2,3,David,58,Smartphone,800
2023-03-27,16:08:00,2,3,David,58,Laptop,1200
2023-03-27,16:08:00,2,3,David,58,Camera,500
2023-03-27,16:08:00,2,3,David,58,Smartwatch,200
2023-03-27,16:08:00,2,3,David,58,Headphones,150
2023-12-22,10:38:00,1,3,David,59,Headphones,150
2023-12-22,10:38:00,1,3,David,59,Monitor,300
2023-12-22,10:38:00,1,3,David,59,Printer,250
2023-12-22,10:38:00,1,3,David,59,Keyboard,100
2023-12-22,10:38:00,1,3,David,59,Smartphone,800
2023-12-22,10:38:00,1,3,David,59,Laptop,1200
2023-12-22,10:38:00,1,3,David,59,Tablet,400
2023-09-20,07:48:00,2,1,Bob,60,Keyboard,100
2023-09-20,07:48:00,2,1,Bob,60,Mouse,50
2023-09-20,07:48:00,2,1,Bob,60,Laptop,1200
2023-09-20,07:48:00,2,1,Bob,60,Headphones,150
2023-09-20,07:48:00,2,1,Bob,60,Smartwatch,200
2023-09-20,07:48:00,2,1,Bob,60,Monitor,300
2023-09-20,07:48:00,2,1,Bob,60,Tablet,400
2023-09-20,07:48:00,2,1,Bob,60,Camera,500
2023-10-04,01:32:00,2,2,Charlie,61,Smartphone,800
2023-10-04,01:32:00,2,2,Charlie,61,Headphones,150
2023-10-04,01:32:00,2,2,Charlie,61,Smartwatch,200
2023-10-04,01:32:00,2,2,Charlie,61,Keyboard,100
2023-10-04,01:32:00,2,2,Charlie,61,Monitor,300
2023-10-04,01:32:00,2,2,Charlie,61,Laptop,1200
2023-10-04,01:32:00,2,2,Charlie,61,Camera,500
2023-05-27,11:52:00,1,3,David,62,Headphones,150
2023-05-27,11:52:00,1,3,David,62,Mouse,50
2023-05-27,11:52:00,1,3,David,62,Smartphone,800
2023-05-27,11:52:00,1,3,David,62,Camera,500
2023-05-27,11:52:00,1,3,David,62,Keyboard,100
2023-05-27,11:52:00,1,3,David,62,Tablet,400
2023-05-27,11:52:00,1,3,David,62,Laptop,1200
2023-05-27,11:52:00,1,3,David,62,Monitor,300
2023-10-31,00:14:00,1,0,Alice,63,Laptop,1200
2023-10-31,00:14:00,1,0,Alice,63,Smartwatch,200
2023-10-31,00:14:00,1,0,Alice,63,Headphones,150
2023-05-14,13:57:00,0,4,Eve,64,Headphones,150
2023-05-14,13:57:00,0,4,Eve,64,Printer,250
2023-05-14,13:57:00,0,4,Eve,64,Mouse,50
2023-05-14,13:57:00,0,4,Eve,64,Tablet,400
2023-05-14,13:57:00,0,4,Eve,64,Smartphone,800
2023-05-14,13:57:00,0,4,Eve,64,Camera,500
2023-05-14,13:57:00,0,4,Eve,64,Keyboard,100
2023-05-14,13:57:00,0,4,Eve,64,Monitor,300
2023-05-14,13:57:00,0,4,Eve,64,Laptop,1200
2023-05-14,13:57:00,0,4,Eve,64,Smartwatch,200
2023-09-06,20:57:00,1,3,David,65,Laptop,1200
2023-09-06,20:57:00,1,3,David,65,Keyboard,100
2023-09-06,20:57:00,1,3,David,65,Monitor,300
2023-09-06,20:57:00,1,3,David,65,Smartwatch,200
2023-09-06,20:57:00,1,3,David,65,Headphones,150
2023-09-06,20:57:00,1,3,David,65,Mouse,50
2023-09-06,20:57:00,1,3,David,65,Camera,500
2023-09-06,20:57:00,1,3,David,65,Smartphone,800
2023-09-10,15:58:00,1,0,Alice,66,Headphones,150
2023-09-10,15:58:00,1,0,Alice,66,Laptop,1200
2023-09-10,15:58:00,1,0,Alice,66,Keyboard,100
2023-09-10,15:58:00,1,0,Alice,66,Camera,500
2023-09-28,06:01:00,1,1,Bob,67,Keyboard,100
2023-09-28,06:01:00,1,1,Bob,67,Smartwatch,200
2023-09-28,06:01:00,1,1,Bob,67,Headphones,150
2023-09-28,06:01:00,1,1,Bob,67,Monitor,300
2023-09-28,06:01:00,1,1,Bob,67,Laptop,1200
2023-09-28,06:01:00,1,1,Bob,67,Mouse,50
2023-09-28,06:01:00,1,1,Bob,67,Printer,250
2023-04-04,16:03:00,0,3,David,68,Camera,500
2023-04-04,16:03:00,0,3,David,68,Headphones,150
2023-04-04,16:03:00,0,3,David,68,Smartphone,800
2023-04-04,16:03:00,0,3,David,68,Printer,250
2023-04-04,16:03:00,0,3,David,68,Tablet,400
2023-04-04,16:03:00,0,3,David,68,Monitor,300
2023-10-08,11:52:00,2,0,Alice,69,Smartphone,800
2023-10-08,11:52:00,2,0,Alice,69,Laptop,1200
2023-10-08,11:52:00,2,0,Alice,69,Monitor,300
2023-10-08,11:52:00,2,0,Alice,69,Smartwatch,200
2023-06-02,13:51:00,0,0,Alice,70,Keyboard,100
2023-06-02,13:51:00,0,0,Alice,70,Tablet,400
2023-05-07,07:30:00,1,2,Charlie,71,Headphones,150
2023-07-29,04:31:00,1,2,Charlie,72,Monitor,300
2023-07-29,04:31:00,1,2,Charlie,72,Camera,500
2023-07-29,04:31:00,1,2,Charlie,72,Laptop,1200
2023-07-29,04:31:00,1,2,Charlie,72,Headphones,150
2023-07-29,04:31:00,1,2,Charlie,72,Printer,250
2023-07-29,04:31:00,1,2,Charlie,72,Smartphone,800
2023-07-29,04:31:00,1,2,Charlie,72,Keyboard,100
2023-07-29,04:31:00,1,2,Charlie,72,Smartwatch,200
2023-07-29,04:31:00,1,2,Charlie,72,Mouse,50
2023-07-29,04:31:00,1,2,Charlie,72,Tablet,400
2023-06-15,10:33:00,2,3,David,73,Tablet,400
2023-06-15,10:33:00,2,3,David,73,Laptop,1200
2023-06-15,10:33:00,2,3,David,73,Smartphone,800
2023-06-15,10:33:00,2,3,David,73,Monitor,300
2023-06-15,10:33:00,2,3,David,73,Headphones,150
2023-06-15,10:33:00,2,3,David,73,Smartwatch,200
2023-06-15,10:33:00,2,3,David,73,Mouse,50
2023-06-15,10:33:00,2,3,David,73,Printer,250
2023-01-18,11:48:00,1,1,Bob,74,Printer,250
2023-01-18,11:48:00,1,1,Bob,74,Camera,500
2023-01-18,11:48:00,1,1,Bob,74,Laptop,1200
2023-01-18,11:48:00,1,1,Bob,74,Monitor,300
2023-01-18,11:48:00,1,1,Bob,74,Smartphone,800
2023-01-18,11:48:00,1,1,Bob,74,Mouse,50
2023-01-18,11:48:00,1,1,Bob,74,Tablet,400
2023-01-18,11:48:00,1,1,Bob,74,Headphones,150
2023-11-19,00:02:00,0,0,Alice,75,Printer,250
2023-11-19,00:02:00,0,0,Alice,75,Laptop,1200
2023-11-19,00:02:00,0,0,Alice,75,Keyboard,100
2023-11-19,00:02:00,0,0,Alice,75,Camera,500
2023-11-19,00:02:00,0,0,Alice,75,Smartwatch,200
2023-11-19,00:02:00,0,0,Alice,75,Headphones,150
2023-11-19,00:02:00,0,0,Alice,75,Smartphone,800
2023-11-19,00:02:00,0,0,Alice,75,Monitor,300
2023-05-15,23:12:00,2,1,Bob,76,Monitor,300
2023-05-15,23:12:00,2,1,Bob,76,Keyboard,100
2023-05-15,23:12:00,2,1,Bob,76,Smartwatch,200
2023-05-15,23:12:00,2,1,Bob,76,Mouse,50
2023-05-15,23:12:00,2,1,Bob,76,Headphones,150
2023-05-15,23:12:00,2,1,Bob,76,Printer,250
2023-04-04,08:59:00,1,4,Eve,77,Tablet,400
2023-04-04,08:59:00,1,4,Eve,77,Smartphone,800
2023-04-04,08:59:00,1,4,Eve,77,Mouse,50
2023-07-23,16:17:00,2,2,Charlie,78,Keyboard,100
2023-07-23,16:17:00,2,2,Charlie,78,Printer,250
2023-07-23,16:17:00,2,2,Charlie,78,Mouse,50
2023-07-23,16:17:00,2,2,Charlie,78,Camera,500
